gene_symbols,highly_variable,means,dispersions,dispersions_norm,mean,std
ENSG00000290166,1,0.00045529,3.5132487,1.2580086,0.00012536097,0.0143457055
ENSG00000290383,1,0.034867045,3.6872783,1.4526123,0.0047268886,0.11699495
ENSG00000290458,1,2.4034045e-05,4.074159,1.8852307,4.686198e-06,0.0027017875
ENSG00000290578,1,0.091981895,3.4839973,1.2252991,0.023357417,0.20504923
ENSG00000290653,1,0.0001863565,3.5425851,1.2908132,4.516299e-05,0.008812076
ENSG00000290747,1,0.00025834472,3.6060197,1.3617471,5.221673e-05,0.01051938
ENSG00000290778,1,0.030800534,3.7103505,1.478412,0.00423097,0.109488666
ENSG00000290841,1,3.115375e-05,3.4448924,1.1815712,5.300737e-06,0.003534705
ENSG00000290847,1,0.006657665,4.550377,2.4177473,0.0014423687,0.050644632
ENSG00000291008,1,0.001873368,3.6996834,1.466484,0.00032051458,0.027180394
ENSG00000291030,1,0.00029484066,3.4359992,1.1716267,4.565703e-05,0.011202628
ENSG00000291053,1,0.26763847,3.666469,1.4293429,0.04980588,0.35015696
ENSG00000291059,1,0.001863487,3.7494826,1.5221704,0.00033719043,0.027113484
ENSG00000291063,1,2.0568128,6.159636,1.3269999,0.18796408,0.8622025
ENSG00000291074,1,0.006276495,3.5336933,1.2808702,0.001386946,0.052445676
ENSG00000291200,1,0.0005514521,3.638321,1.3978671,0.00012005492,0.014754057
ENSG00000291254,1,0.02810697,3.560694,1.3110628,0.0049563716,0.10915185
ENSG00000291255,1,1.968736e-05,3.5352468,1.2826076,5.4016296e-06,0.0026835655
ENSG00000291288,1,0.00043076774,3.5173304,1.2625728,8.583708e-05,0.013520231
ENSG00000292285,1,0.005012765,3.493929,1.2364049,0.0007486598,0.04568977
